X,Y
3.120119810104370117e+00,6.417349338531494141e+00
-1.031694698333740234e+01,2.079618835449218750e+01
-8.839427947998046875e+00,2.669993782043457031e+01
-9.981683731079101562e+00,1.908743286132812500e+01
-9.710053443908691406e+00,2.156354522705078125e+01
-2.187935560941696167e-01,1.141812324523925781e+01
1.047771453857421875e+01,2.269268035888671875e+01
-9.848630905151367188e+00,2.206475067138671875e+01
-3.042651176452636719e+00,9.438101768493652344e+00
-2.465462923049926758e+00,9.285194396972656250e+00
3.061982870101928711e+00,7.775198459625244141e+00
3.146634817123413086e+00,6.258435726165771484e+00
-1.079811954498291016e+01,1.737012290954589844e+01
-2.714736461639404297e+00,9.438101768493652344e+00
-2.784501791000366211e+00,9.224811553955078125e+00
-2.078838109970092773e+00,9.777194976806640625e+00
-2.187935560941696167e-01,1.141812324523925781e+01
3.058851480484008789e+00,7.926173210144042969e+00
-9.068723678588867188e+00,2.437002372741699219e+01
-2.631237030029296875e+00,9.172986984252929688e+00
9.929160118103027344e+00,1.648605728149414062e+01
-1.070340919494628906e+01,1.683290290832519531e+01
3.342416524887084961e+00,6.040666103363037109e+00
3.204527616500854492e+00,6.881536960601806641e+00
1.087524127960205078e+01,2.319661140441894531e+01
3.092828989028930664e+00,7.521728038787841797e+00
3.180615186691284180e+00,6.531166553497314453e+00
-3.460382461547851562e+00,9.604656219482421875e+00
-2.411116361618041992e+00,9.330237388610839844e+00
-6.689188480377197266e-01,1.110742568969726562e+01
9.235200881958007812e+00,2.267766189575195312e+01
1.332417201995849609e+01,2.946217918395996094e+01
-2.797983169555664062e+00,9.492974281311035156e+00
-1.465460896492004395e+00,1.046943092346191406e+01
4.842033386230468750e+00,1.236963272094726562e+01
-2.239339590072631836e+00,9.604656219482421875e+00
3.261569976806640625e+00,5.894554138183593750e+00
3.055172204971313477e+00,8.150103569030761719e+00
-2.248300790786743164e+00,1.026911449432373047e+01
-8.773856163024902344e+00,1.794276428222656250e+01
1.033963680267333984e+01,2.201709938049316406e+01
-2.131345272064208984e+00,9.630717277526855469e+00
-2.528421640396118164e+00,9.438101768493652344e+00
3.338910102844238281e+00,5.479166507720947266e+00
-3.348399639129638672e+00,9.480848312377929688e+00
-2.145784139633178711e+00,9.661488533020019531e+00
1.246200370788574219e+01,2.255445480346679688e+01
-9.264733314514160156e+00,2.473926544189453125e+01
-8.431762456893920898e-01,1.086644172668457031e+01
-3.281811475753784180e+00,9.548489570617675781e+00
-8.991750717163085938e+00,2.437002372741699219e+01
1.083953189849853516e+01,2.236700820922851562e+01
-1.841309666633605957e-01,1.150571346282958984e+01
-1.019709014892578125e+01,2.206475067138671875e+01
-1.085163402557373047e+01,1.754535293579101562e+01
3.597670555114746094e+00,5.873351097106933594e+00
3.105958700180053711e+00,7.207626819610595703e+00
-1.811722993850708008e+00,1.005137348175048828e+01
-2.587934494018554688e+00,9.330237388610839844e+00
3.644671201705932617e+00,5.980921745300292969e+00
-9.807534217834472656e+00,2.401164054870605469e+01
-2.499525070190429688e+00,9.330237388610839844e+00
3.170846223831176758e+00,7.161366462707519531e+00
-9.614513397216796875e+00,2.509131050109863281e+01
4.119393825531005859e+00,6.699178695678710938e+00
3.399394989013671875e+00,5.956629276275634766e+00
-7.481224536895751953e+00,1.685027122497558594e+01
-2.818215131759643555e+00,9.121740341186523438e+00
3.031025171279907227e+00,7.486436367034912109e+00
-2.819061279296875000e-01,1.141812324523925781e+01
3.145571470260620117e+00,6.047376155853271484e+00
-1.356760025024414062e+00,1.033412456512451172e+01
5.410137176513671875e+00,2.732584762573242188e+01
-9.264733314514160156e+00,2.473926544189453125e+01
-1.399154186248779297e+00,1.053036308288574219e+01
-2.702970504760742188e+00,9.121740341186523438e+00
3.268175601959228516e+00,7.126983165740966797e+00
-2.553505182266235352e+00,1.145653820037841797e+01
-1.431098461151123047e+00,1.039994621276855469e+01
-2.108033657073974609e+00,9.628443717956542969e+00
3.126724481582641602e+00,6.094408035278320312e+00
3.173156499862670898e+00,7.166584491729736328e+00
3.153940916061401367e+00,5.749266624450683594e+00
3.941474199295043945e+00,1.058130550384521484e+01
1.021212005615234375e+01,2.066824913024902344e+01
3.113064765930175781e+00,6.719306945800781250e+00
-2.609507083892822266e+00,9.172986984252929688e+00
3.224496126174926758e+00,6.775068759918212891e+00
3.323468208312988281e+00,6.448115348815917969e+00
-1.033507823944091797e+01,2.066824913024902344e+01
1.034091281890869141e+01,2.306702423095703125e+01
4.922577857971191406e+00,1.313167190551757812e+01
4.917469024658203125e+00,1.290064620971679688e+01
-1.014928436279296875e+01,2.148410034179687500e+01
3.173079729080200195e+00,6.505145549774169922e+00
-8.485254287719726562e+00,2.003828620910644531e+01
3.055550098419189453e+00,7.966519832611083984e+00
-2.988795757293701172e+00,9.600251197814941406e+00
-1.020017814636230469e+01,2.148410034179687500e+01
-2.690439462661743164e+00,9.277225494384765625e+00
-2.550454378128051758e+00,9.548489570617675781e+00
-9.755540847778320312e+00,2.459764289855957031e+01
-9.464910507202148438e+00,2.785834121704101562e+01
3.131903409957885742e+00,5.852299690246582031e+00
-1.073330402374267578e+01,1.876771926879882812e+01
-2.890243053436279297e+00,9.121740341186523438e+00
3.392425775527954102e+00,5.969194889068603516e+00
1.107918834686279297e+01,2.454095840454101562e+01
3.251308917999267578e+00,6.004543781280517578e+00
-1.066668128967285156e+01,1.762893295288085938e+01
-2.879196405410766602e+00,9.224811553955078125e+00
-7.364051818847656250e+00,1.945880126953125000e+01
-1.299771547317504883e+00,1.046661281585693359e+01
3.271366834640502930e+00,6.977741718292236328e+00
3.152477264404296875e+00,5.813542842864990234e+00
-1.517079114913940430e+00,1.020494747161865234e+01
3.135263204574584961e+00,5.937424182891845703e+00
-6.126593351364135742e-01,1.104191207885742188e+01
-2.233784198760986328e+00,9.548489570617675781e+00
3.137917518615722656e+00,5.915911674499511719e+00
-2.911245346069335938e+00,9.188024520874023438e+00
3.226884603500366211e+00,6.279967784881591797e+00
4.746858119964599609e+00,1.200540637969970703e+01
-7.041014671325683594e+00,1.700824546813964844e+01
-9.976540565490722656e+00,1.825085067749023438e+01
-1.061243820190429688e+01,1.774773597717285156e+01
-1.889422655105590820e+00,9.836093902587890625e+00
1.136612701416015625e+01,2.267766189575195312e+01
3.158752441406250000e+00,5.937513351440429688e+00
6.596462726593017578e-01,2.405171012878417969e+01
-1.058661842346191406e+01,1.758842468261718750e+01
-1.055850887298583984e+01,1.803867912292480469e+01
3.594194650650024414e+00,2.532506942749023438e+01
-1.286537051200866699e+00,1.070023345947265625e+01
-1.070340919494628906e+01,1.683290290832519531e+01
-2.407478570938110352e+00,9.373443603515625000e+00
3.065802097320556641e+00,7.738348960876464844e+00
-1.061344909667968750e+01,1.700824546813964844e+01
4.983274459838867188e+00,1.275618457794189453e+01
-7.482674598693847656e+00,2.459641647338867188e+01
-2.018566608428955078e+00,9.936553001403808594e+00
1.108327770233154297e+01,1.889784812927246094e+01
-2.548578679561614990e-01,1.141812324523925781e+01
-1.231586933135986328e+00,1.066339397430419922e+01
3.227285623550415039e+00,6.157732486724853516e+00
-9.607577323913574219e-01,1.074205017089843750e+01
6.615255355834960938e+00,1.991209220886230469e+01
-9.705032348632812500e+00,2.125422859191894531e+01
-1.541154623031616211e+00,1.020429229736328125e+01
-2.707324504852294922e+00,9.136433601379394531e+00
-7.423152446746826172e+00,1.901969528198242188e+01
3.551847934722900391e+00,6.031812191009521484e+00
5.373557090759277344e+00,2.815158081054687500e+01
-8.707703590393066406e+00,1.350977802276611328e+01
3.331437826156616211e+00,6.689027786254882812e+00
3.166684389114379883e+00,5.610967636108398438e+00
6.394901275634765625e+00,2.202308273315429688e+01
-2.260219097137451172e+00,9.661488533020019531e+00
-9.978619217872619629e-01,1.068522262573242188e+01
-1.045663738250732422e+01,1.943799591064453125e+01
-3.629961490631103516e+00,9.944567680358886719e+00
1.005230522155761719e+01,2.319964981079101562e+01
-2.358285427093505859e+00,9.383859634399414062e+00
-1.077249717712402344e+01,1.855445098876953125e+01
-3.040608167648315430e+00,9.644369125366210938e+00
3.284583568572998047e+00,6.441754341125488281e+00
-2.207864046096801758e+00,9.836093902587890625e+00
-9.466773986816406250e+00,2.511987113952636719e+01
3.216820001602172852e+00,7.063643932342529297e+00
-2.126054525375366211e+00,9.781310081481933594e+00
-1.274977326393127441e+00,1.046661281585693359e+01
6.359438419342041016e+00,2.093322563171386719e+01
-2.550939321517944336e+00,9.383859634399414062e+00
3.249299526214599609e+00,6.304214954376220703e+00
3.384893894195556641e+00,5.649797916412353516e+00
-1.050961875915527344e+01,1.855593872070312500e+01
-1.521431565284729004e+00,1.039994621276855469e+01
-1.040650653839111328e+01,2.017395591735839844e+01
3.085000753402709961e+00,7.225189208984375000e+00
-3.403680801391601562e+00,9.426614761352539062e+00
9.058565139770507812e+00,1.869204330444335938e+01
3.153571128845214844e+00,5.815559864044189453e+00
3.261893749237060547e+00,6.328649997711181641e+00
1.278077602386474609e+01,2.267766189575195312e+01
3.064383506774902344e+00,8.123341560363769531e+00
-2.813428878784179688e+00,9.224123001098632812e+00
-2.061834335327148438e+00,9.956046104431152344e+00
-9.941617965698242188e+00,1.834597396850585938e+01
-1.079396343231201172e+01,1.836660957336425781e+01
8.129480361938476562e+00,2.015792083740234375e+01
-9.856624603271484375e+00,2.208265876770019531e+01
3.228207111358642578e+00,6.618162631988525391e+00
3.145739555358886719e+00,7.130094528198242188e+00
6.578490734100341797e+00,2.915699195861816406e+01
-1.814253807067871094e+00,9.934845924377441406e+00
1.176928901672363281e+01,2.269542121887207031e+01
3.298033952713012695e+00,6.428313255310058594e+00
5.849465847015380859e+00,2.206475067138671875e+01
-1.070524024963378906e+01,1.664969825744628906e+01
3.458106517791748047e+00,5.749266624450683594e+00
3.287741661071777344e+00,6.071827888488769531e+00
1.261961364746093750e+01,2.267766189575195312e+01
-1.374701619148254395e+00,1.053413963317871094e+01
3.108575105667114258e+00,7.738348960876464844e+00
-1.544442772865295410e+00,1.033412456512451172e+01
-1.051534748077392578e+01,1.904396629333496094e+01
-2.426581621170043945e+00,9.418864250183105469e+00
-7.517686843872070312e+00,1.755690002441406250e+01
-5.954888463020324707e-01,1.104687595367431641e+01
-7.823053359985351562e+00,2.408957862854003906e+01
-1.815204262733459473e+00,1.002676200866699219e+01
-1.274977326393127441e+00,1.046661281585693359e+01
3.141052961349487305e+00,6.208333015441894531e+00
3.149520635604858398e+00,7.037895202636718750e+00
-2.384935319423675537e-01,1.149853324890136719e+01
3.095068454742431641e+00,7.130094528198242188e+00
4.922838687896728516e+00,1.275618457794189453e+01
3.246120452880859375e+00,5.534886837005615234e+00
4.455922126770019531e+00,2.591732788085937500e+01
-2.823076009750366211e+00,9.091003417968750000e+00
-2.237332105636596680e+00,9.661488533020019531e+00
-2.476253509521484375e+00,9.438101768493652344e+00
-3.012690782546997070e+00,9.121740341186523438e+00
-2.833978176116943359e+00,9.438101768493652344e+00
2.204763650894165039e+00,2.591732788085937500e+01
3.105062007904052734e+00,7.037895202636718750e+00
-7.171100616455078125e+00,1.755690002441406250e+01
-8.935503959655761719e+00,1.798294830322265625e+01
3.062219858169555664e+00,8.151732444763183594e+00
4.458033561706542969e+00,8.838953018188476562e+00
3.405600309371948242e+00,5.669415473937988281e+00
-9.726599454879760742e-01,1.087512683868408203e+01
3.223847627639770508e+00,7.140984535217285156e+00
-5.190721750259399414e-01,2.601659011840820312e+01
-7.551233172416687012e-01,1.095833301544189453e+01
-9.410646438598632812e+00,2.789310455322265625e+01
1.082520008087158203e+01,2.332559394836425781e+01
-1.013759803771972656e+01,1.904056930541992188e+01
-1.998045206069946289e+00,9.759663581848144531e+00
-4.319298744201660156e+00,1.469384574890136719e+01
-2.869377136230468750e+00,9.505995750427246094e+00
-4.354760646820068359e+00,2.295339584350585938e+01
-1.050294017791748047e+01,1.921383476257324219e+01
9.076218605041503906e+00,2.522152137756347656e+01
3.248331069946289062e+00,6.069857120513916016e+00
-9.285318374633789062e+00,2.784751510620117188e+01
1.129449939727783203e+01,2.267766189575195312e+01
3.196059465408325195e+00,6.356738090515136719e+00
3.076097011566162109e+00,7.524385452270507812e+00
-2.712284803390502930e+00,9.128847122192382812e+00
1.274496173858642578e+01,2.267766189575195312e+01
-1.249153733253479004e+00,1.074205017089843750e+01
3.024456262588500977e+00,7.455669879913330078e+00
-2.258276462554931641e+00,9.492974281311035156e+00
-7.880183696746826172e+00,2.468566513061523438e+01
-1.912723183631896973e+00,9.836093902587890625e+00
-9.999564170837402344e+00,1.834597396850585938e+01
-1.316129088401794434e+00,1.039994621276855469e+01
-2.295756101608276367e+00,9.492974281311035156e+00
2.575489044189453125e+00,2.679342842102050781e+01
-9.460062026977539062e+00,2.678575515747070312e+01
3.222531557083129883e+00,6.693207740783691406e+00
-1.068634033203125000e+01,1.730018615722656250e+01
3.125573396682739258e+00,6.827764034271240234e+00
8.342976570129394531e+00,2.093322563171386719e+01
1.121308326721191406e+01,1.814212799072265625e+01
-1.567911148071289062e+00,1.753051757812500000e+01
-2.824120044708251953e+00,9.071299552917480469e+00
8.002144813537597656e+00,1.569387722015380859e+01
-1.043691253662109375e+01,1.876771926879882812e+01
-1.247133851051330566e+00,1.051056766510009766e+01
-1.413880825042724609e+00,1.033412456512451172e+01
-9.626194000244140625e+00,1.849141120910644531e+01
-1.060493755340576172e+01,1.909697914123535156e+01
-1.059351158142089844e+01,1.834597396850585938e+01
3.115457057952880859e+00,7.576759338378906250e+00
-2.875837564468383789e+00,9.121740341186523438e+00
-1.498773336410522461e+00,1.024506282806396484e+01
-8.844696998596191406e+00,1.794276428222656250e+01
-1.753026247024536133e+00,1.007896041870117188e+01
-1.086088657379150391e+01,1.718728065490722656e+01
6.327900409698486328e+00,2.066824913024902344e+01
-6.315783500671386719e+00,1.700824546813964844e+01
-1.046374893188476562e+01,2.040989494323730469e+01
6.023173332214355469e+00,2.040989494323730469e+01
3.438441276550292969e+00,5.894554138183593750e+00
-1.046888065338134766e+01,1.963367080688476562e+01
-2.269675970077514648e+00,9.604656219482421875e+00
-9.439115524291992188e+00,2.721319389343261719e+01
3.036189794540405273e+00,8.220680236816406250e+00
-5.091654300689697266e+00,1.571697998046875000e+01
4.709101200103759766e+00,1.200582027435302734e+01
-9.792174339294433594e+00,2.473926544189453125e+01
-2.551408290863037109e+00,9.224811553955078125e+00
-1.038455295562744141e+01,1.916335296630859375e+01
-6.586340904235839844e+00,2.437002372741699219e+01
-9.702767372131347656e+00,2.366364669799804688e+01
-1.063264942169189453e+01,1.887844276428222656e+01
-1.002551364898681641e+01,2.262111091613769531e+01
-1.049412536621093750e+01,1.855445098876953125e+01
-9.498039245605468750e+00,1.971019172668457031e+01
-2.384579420089721680e+00,9.548489570617675781e+00
-8.079910278320312500e+00,2.334772300720214844e+01
-1.291506767272949219e+00,1.046661281585693359e+01
3.269596815109252930e+00,5.960093975067138672e+00
8.207624435424804688e+00,1.642758941650390625e+01
-6.955134868621826172e+00,1.683290290832519531e+01
-1.047057056427001953e+01,1.972447013854980469e+01
9.797774314880371094e+00,2.257108688354492188e+01
-2.718156099319458008e+00,9.172986984252929688e+00
-2.819629192352294922e+00,9.268446922302246094e+00
3.126906633377075195e+00,6.379503726959228516e+00
3.541800975799560547e+00,7.723683834075927734e+00
3.350078821182250977e+00,6.673552989959716797e+00
3.352714300155639648e+00,5.480514526367187500e+00
4.929351329803466797e+00,1.295866394042968750e+01
-1.242287039756774902e+00,1.068300056457519531e+01
9.787216186523437500e+00,2.258785057067871094e+01
-3.005463123321533203e+00,9.461799621582031250e+00
1.152095699310302734e+01,2.004902648925781250e+01
-1.026141166687011719e+01,2.095102310180664062e+01
3.323039770126342773e+00,5.937856674194335938e+00
4.942984104156494141e+00,1.275618457794189453e+01
-2.425851106643676758e+00,9.330237388610839844e+00
-2.881349086761474609e+00,9.071063995361328125e+00
-2.499974966049194336e+00,9.277225494384765625e+00
3.148649930953979492e+00,6.938012599945068359e+00
-7.448369503021240234e+00,1.755690002441406250e+01
-1.023282527923583984e+01,2.233286666870117188e+01
3.147398233413696289e+00,5.729093551635742188e+00
-9.518686294555664062e+00,2.473926544189453125e+01
3.235234975814819336e+00,5.553712844848632812e+00
-1.083632659912109375e+01,1.683290290832519531e+01
-2.023620128631591797e+00,1.007896041870117188e+01
3.247888326644897461e+00,5.442638874053955078e+00
-9.799968719482421875e+00,2.437002372741699219e+01
-6.342644214630126953e+00,1.700824546813964844e+01
-2.991082191467285156e+00,9.121740341186523438e+00
-9.702767372131347656e+00,2.366364669799804688e+01
2.629622936248779297e+00,2.648628997802734375e+01
3.141804218292236328e+00,6.067767143249511719e+00
3.141828775405883789e+00,7.304250717163085938e+00
-3.131021499633789062e+00,9.172986984252929688e+00
-1.233294606208801270e+00,1.053413963317871094e+01
-9.995986938476562500e+00,1.855445098876953125e+01
3.693861007690429688e+00,2.910397911071777344e+01
7.696197986602783203e+00,1.938722610473632812e+01
-1.413880825042724609e+00,1.033412456512451172e+01
3.503898620605468750e+00,6.387198925018310547e+00
-1.621834754943847656e+00,1.020494747161865234e+01
-2.156932115554809570e+00,9.746334075927734375e+00
-1.648252606391906738e+00,1.026912975311279297e+01
4.730049610137939453e+00,1.213250160217285156e+01
-7.104949951171875000e+00,1.753050613403320312e+01
4.038106441497802734e+00,2.724043273925781250e+01
-4.870182991027832031e+00,1.325622272491455078e+01
-1.055022621154785156e+01,2.093322563171386719e+01
-1.627777338027954102e+00,1.014156246185302734e+01
-7.286835193634033203e+00,1.737012290954589844e+01
-1.077776145935058594e+01,1.876771926879882812e+01
3.308477401733398438e+00,5.401230812072753906e+00
-1.563712716102600098e+00,1.014156246185302734e+01
3.272052288055419922e+00,6.069405555725097656e+00
-2.028092145919799805e+00,9.718997955322265625e+00
3.245840549468994141e+00,6.527510166168212891e+00
-1.067467594146728516e+01,1.737012290954589844e+01
-1.030447721481323242e+00,1.067317008972167969e+01
-2.015537023544311523e+00,2.924942779541015625e+01
-1.086670017242431641e+01,1.737012290954589844e+01
3.040038108825683594e+00,8.126849174499511719e+00
3.278459072113037109e+00,5.959093570709228516e+00
-1.916287541389465332e+00,1.001712703704833984e+01
-2.477764844894409180e+00,9.415525436401367188e+00
3.097298622131347656e+00,7.020298957824707031e+00
-9.319752693176269531e+00,2.808379936218261719e+01
-2.303251981735229492e+00,9.492974281311035156e+00
-7.323553562164306641e+00,1.749057388305664062e+01
-2.667453289031982422e+00,9.172986984252929688e+00
4.989627361297607422e+00,2.510179710388183594e+01
3.109490394592285156e+00,6.816145896911621094e+00
3.399897098541259766e+00,5.630315780639648438e+00
-1.803400993347167969e+00,1.009364032745361328e+01
3.290330410003662109e+00,5.904401779174804688e+00
-2.602263927459716797e+00,9.172986984252929688e+00
-1.732920289039611816e+00,9.963361740112304688e+00
3.245640993118286133e+00,7.102301120758056641e+00
-4.729220390319824219e+00,1.626310729980468750e+01
-1.025347709655761719e+01,2.066824913024902344e+01
-1.807106494903564453e+00,9.895707130432128906e+00
-2.913723945617675781e+00,9.172986984252929688e+00
-1.047173023223876953e+00,1.067184066772460938e+01
-2.155914306640625000e+00,9.604656219482421875e+00
-3.068584918975830078e+00,9.224811553955078125e+00
-9.460603713989257812e+00,2.721319389343261719e+01
3.306315898895263672e+00,5.769581317901611328e+00
-3.155226230621337891e+00,9.330237388610839844e+00
3.160935163497924805e+00,6.049363136291503906e+00
6.800168514251708984e+00,2.676707458496093750e+01
1.120121097564697266e+01,2.234862136840820312e+01
3.095938920974731445e+00,7.210801124572753906e+00
-1.047388458251953125e+01,1.967218780517578125e+01
5.957437992095947266e+00,2.109003829956054688e+01
-1.047583007812500000e+01,1.991209220886230469e+01
3.296578168869018555e+00,5.388751506805419922e+00
-1.149269342422485352e+00,1.075986194610595703e+01
6.506660938262939453e+00,2.040989494323730469e+01
-2.210819482803344727e+00,9.679015159606933594e+00
-1.047013092041015625e+01,1.920931243896484375e+01
-2.226020812988281250e+00,9.547531127929687500e+00
-2.961695909500122070e+00,9.209542274475097656e+00
-1.453641295433044434e+00,1.026912975311279297e+01
3.376157760620117188e+00,5.915911674499511719e+00
-2.926257133483886719e+00,9.121740341186523438e+00
3.061982870101928711e+00,7.775198459625244141e+00
-2.063481092453002930e+00,9.777592658996582031e+00
3.129459857940673828e+00,6.575386047363281250e+00
-3.145508050918579102e+00,9.172986984252929688e+00
-1.086292457580566406e+01,1.732036590576171875e+01
7.408733844757080078e+00,2.306807899475097656e+01
-9.736419677734375000e+00,2.240797615051269531e+01
1.183170890808105469e+01,2.267766189575195312e+01
3.242534160614013672e+00,5.769581317901611328e+00
-9.516872406005859375e+00,2.676707458496093750e+01
6.342908382415771484e+00,2.093322563171386719e+01
3.021656274795532227e+00,8.323696136474609375e+00
-1.123014092445373535e+00,1.067184066772460938e+01
3.249276399612426758e+00,5.749266624450683594e+00
6.290212154388427734e+00,2.054515266418457031e+01
-1.061659812927246094e+01,1.718728065490722656e+01
3.315432071685791016e+00,6.069857120513916016e+00
6.077730178833007812e+00,2.121930694580078125e+01
-1.028346824645996094e+01,2.225165748596191406e+01
6.202285289764404297e+00,2.084946632385253906e+01
3.164930582046508789e+00,6.584369182586669922e+00
-5.630868077278137207e-01,1.163925933837890625e+01
3.202630281448364258e+00,5.643077850341796875e+00
3.209148645401000977e+00,6.453721523284912109e+00
3.374369859695434570e+00,5.937424182891845703e+00
-1.845099210739135742e+00,1.001712703704833984e+01
-9.671203494071960449e-01,1.081318950653076172e+01
1.581533908843994141e+00,2.511987113952636719e+01
3.263375520706176758e+00,6.701108932495117188e+00
-1.635785341262817383e+00,1.014156246185302734e+01
-9.753788948059082031e+00,2.356121063232421875e+01
3.247366666793823242e+00,6.186726093292236328e+00
-9.467985153198242188e+00,2.767443466186523438e+01
-3.093345880508422852e+00,9.277225494384765625e+00
-8.788619041442871094e+00,2.586779403686523438e+01
-1.492904782295227051e+00,1.020494747161865234e+01
-1.710632324218750000e+00,1.001712703704833984e+01
3.145746231079101562e+00,5.984122276306152344e+00
3.168081521987915039e+00,5.937424182891845703e+00
3.199833393096923828e+00,5.630315780639648438e+00
1.112336158752441406e+01,2.236950874328613281e+01
-9.842250823974609375e+00,2.236700820922851562e+01
-1.075341606140136719e+01,1.718904113769531250e+01
-8.874774932861328125e+00,2.057449531555175781e+01
-2.759894847869873047e+00,9.215613365173339844e+00
-2.148330211639404297e+00,9.604656219482421875e+00
3.481878757476806641e+00,6.050928592681884766e+00
-1.050727558135986328e+01,1.991209220886230469e+01
3.124072313308715820e+00,6.674808502197265625e+00
-3.195589303970336914e+00,9.383859634399414062e+00
-2.879196405410766602e+00,9.224811553955078125e+00
-6.513773202896118164e-01,1.110742568969726562e+01
-1.422041058540344238e+00,1.033412456512451172e+01
1.162468433380126953e+01,2.014648437500000000e+01
-1.042865943908691406e+01,1.991209220886230469e+01
3.119374036788940430e+00,7.952822208404541016e+00
3.117885828018188477e+00,6.583837509155273438e+00
-1.030243778228759766e+01,2.066824913024902344e+01
-9.489506721496582031e+00,1.825653457641601562e+01
-2.888511657714843750e+00,9.071063995361328125e+00
-1.511360764503479004e+00,1.044384956359863281e+01
-1.055450534820556641e+01,1.767419052124023438e+01
1.211264610290527344e+01,2.614419937133789062e+01
6.055406093597412109e+00,2.040989494323730469e+01
-2.794690132141113281e+00,9.139026641845703125e+00
3.148345708847045898e+00,5.831398487091064453e+00
-1.060923385620117188e+01,1.755690002441406250e+01
3.533943414688110352e+00,5.852299690246582031e+00
-1.947591900825500488e+00,9.777194976806640625e+00
3.292781829833984375e+00,5.424556732177734375e+00
-2.122428655624389648e+00,9.836093902587890625e+00
-1.057326412200927734e+01,1.898594856262207031e+01
3.169843196868896484e+00,6.002910137176513672e+00
-8.016611337661743164e-01,1.088527774810791016e+01
6.361615180969238281e+00,2.040989494323730469e+01
-1.047013092041015625e+01,1.920931243896484375e+01
3.112528324127197266e+00,6.918608665466308594e+00
-2.115268230438232422e+00,9.661488533020019531e+00
9.912904739379882812e+00,2.420103263854980469e+01
-2.277260065078735352e+00,9.604656219482421875e+00
-9.548305511474609375e+00,2.293361473083496094e+01
3.123138427734375000e+00,6.260867118835449219e+00
8.019685745239257812e+00,1.685036087036132812e+01
3.150150537490844727e+00,6.977741718292236328e+00
-9.853600502014160156e+00,2.267766189575195312e+01
3.193100214004516602e+00,6.092505931854248047e+00
3.111746072769165039e+00,7.524385452270507812e+00
-1.036771774291992188e+01,2.066824913024902344e+01
-2.595301866531372070e+00,9.330237388610839844e+00
3.245187282562255859e+00,6.210603713989257812e+00
3.273074150085449219e+00,5.695877075195312500e+00
3.124056339263916016e+00,6.165116786956787109e+00
-9.577290534973144531e+00,2.473926544189453125e+01
-2.379369497299194336e+00,9.438101768493652344e+00
3.244910240173339844e+00,5.452076911926269531e+00
1.270914840698242188e+01,2.267766189575195312e+01
3.239648103713989258e+00,5.501628875732421875e+00
6.344220161437988281e+00,2.066824913024902344e+01
1.143672657012939453e+01,1.876771926879882812e+01
-9.460603713989257812e+00,2.721319389343261719e+01
-6.536277770996093750e+00,1.814212799072265625e+01
-1.601812124252319336e+00,1.007896041870117188e+01
-9.726670265197753906e+00,2.206475067138671875e+01
-6.750812053680419922e+00,1.736729049682617188e+01
-1.071582412719726562e+01,1.737012290954589844e+01
-9.635313034057617188e+00,2.372760772705078125e+01
4.282530307769775391e+00,2.873620986938476562e+01
-9.889622688293457031e+00,2.366364669799804688e+01
-1.617729425430297852e+00,1.007896041870117188e+01
3.206673622131347656e+00,5.572667598724365234e+00
-9.638255119323730469e+00,2.716881370544433594e+01
7.917255878448486328e+00,1.357263088226318359e+01
9.203339576721191406e+00,2.823924446105957031e+01
3.277078866958618164e+00,5.572667598724365234e+00
-6.308601379394531250e+00,1.794276428222656250e+01
1.107995390892028809e+00,2.430473136901855469e+01
-3.134265422821044922e+00,9.604656219482421875e+00
3.122507333755493164e+00,7.850185394287109375e+00
-1.082192707061767578e+01,1.685187530517578125e+01
8.472766876220703125e+00,2.974515342712402344e+01
-8.306032180786132812e+00,1.991209220886230469e+01
-6.957652091979980469e+00,1.737012290954589844e+01
-2.689182758331298828e+00,9.172986984252929688e+00
3.304354190826416016e+00,6.138314247131347656e+00
3.554199934005737305e+00,2.532506942749023438e+01
7.888249874114990234e+00,2.231199455261230469e+01
3.062028646469116211e+00,7.728824138641357422e+00
-9.605621337890625000e+00,2.511987113952636719e+01
-1.050063705444335938e+01,2.093322563171386719e+01
3.200516700744628906e+00,6.747073173522949219e+00
-1.753468275070190430e+00,1.026796627044677734e+01
-1.671083331108093262e+00,1.001712703704833984e+01
-1.291506767272949219e+00,1.046661281585693359e+01
3.334027528762817383e+00,6.736951828002929688e+00
1.134780883789062500e+01,1.876771926879882812e+01
3.114373683929443359e+00,6.803298473358154297e+00
4.210289955139160156e+00,9.629160881042480469e+00
-1.054597282409667969e+01,1.920931243896484375e+01
-7.467918872833251953e+00,1.685027122497558594e+01
-1.796923637390136719e+00,9.925784111022949219e+00
-1.016514778137207031e+00,1.088495922088623047e+01
1.061825656890869141e+01,2.299706649780273438e+01
-9.604312896728515625e+00,2.445982933044433594e+01
3.113606929779052734e+00,7.843379497528076172e+00
9.157424926757812500e+00,2.302235984802246094e+01
9.855972290039062500e+00,2.864546585083007812e+01
1.204659175872802734e+01,2.267766189575195312e+01
-3.550935506820678711e+00,2.992649841308593750e+01
-1.461750030517578125e+00,1.026912975311279297e+01
-9.066983461380004883e-01,1.090805339813232422e+01
-1.025189399719238281e+01,2.120508575439453125e+01
-1.004376316070556641e+01,2.143991470336914062e+01
-1.601563692092895508e+00,1.033412456512451172e+01
1.001995563507080078e+01,2.219470596313476562e+01
-1.075739383697509766e+01,1.794276428222656250e+01
-1.052504420280456543e+00,1.081318950653076172e+01
